filename,class,split,width,height,base_intensity,texture_type,lighting_angle,noise_strength,defect_count,defect_coverage_pct,defect_positions,defect_sizes_px,generation_seed,generation_timestamp
scratch_01235.png,scratch,train,256,256,146,brushed,193.38114197997933,0.03751574066349296,4,4.29534912109375,"[[154, 166], [162, 103], [138, 118], [105, 125]]","[648, 423, 1300, 754]",1277,2026-02-20T13:00:19.084981
scratch_01236.png,scratch,train,256,256,152,brushed,154.728515186386,0.05019444575216529,4,4.68597412109375,"[[180, 151], [90, 99], [124, 122], [117, 109]]","[927, 726, 987, 653]",1278,2026-02-20T13:00:19.110647
scratch_01237.png,scratch,train,256,256,188,grain,199.85567357276958,0.09217220985693314,1,1.70135498046875,"[[121, 97]]",[1118],1279,2026-02-20T13:00:19.128926
scratch_01238.png,scratch,train,256,256,176,brushed,140.8679576114035,0.07969809539335149,4,3.60107421875,"[[129, 72], [124, 210], [115, 91], [156, 117]]","[557, 919, 526, 672]",1280,2026-02-20T13:00:19.173664
scratch_01239.png,scratch,train,256,256,136,grain,144.6155944990556,0.07155077318640896,4,3.4576416015625,"[[145, 116], [165, 166], [166, 209], [80, 90]]","[586, 491, 607, 798]",1281,2026-02-20T13:00:19.200788
scratch_01240.png,scratch,val,256,256,134,matte,289.03939522385036,0.08435542412877238,3,2.593994140625,"[[108, 76], [189, 109], [163, 84]]","[670, 877, 245]",1282,2026-02-20T13:00:19.245090
scratch_01241.png,scratch,val,256,256,90,brushed,273.2649382355422,0.08134217585923502,3,2.91595458984375,"[[122, 143], [146, 151], [111, 160]]","[216, 956, 807]",1283,2026-02-20T13:00:19.268797
scratch_01242.png,scratch,train,256,256,188,brushed,202.06689839106733,0.1254258361460894,1,1.78070068359375,"[[148, 103]]",[1189],1284,2026-02-20T13:00:19.287063
scratch_01243.png,scratch,train,256,256,97,grain,317.7758496116368,0.04555363415143208,1,1.617431640625,"[[114, 109]]",[1064],1285,2026-02-20T13:00:19.303362
scratch_01244.png,scratch,train,256,256,133,brushed,160.21893559363332,0.06218075309261732,4,3.26995849609375,"[[132, 86], [114, 90], [64, 118], [99, 154]]","[390, 468, 1106, 557]",1286,2026-02-20T13:00:19.354694
scratch_01245.png,scratch,train,256,256,92,brushed,269.0647202743727,0.0396945134939409,4,3.8848876953125,"[[73, 117], [121, 116], [88, 188], [125, 126]]","[938, 552, 873, 398]",1287,2026-02-20T13:00:19.381706
scratch_01246.png,scratch,train,256,256,172,brushed,344.4349652154024,0.0583040055512284,3,2.618408203125,"[[94, 55], [112, 39], [95, 103]]","[179, 836, 782]",1288,2026-02-20T13:00:19.424105
scratch_01247.png,scratch,train,256,256,152,grain,273.6161229273616,0.10421612928834789,1,2.001953125,"[[155, 129]]",[1325],1289,2026-02-20T13:00:19.443913
scratch_01248.png,scratch,val,256,256,133,grain,144.24409959138907,0.03961703249797997,1,1.3519287109375,"[[86, 176]]",[878],1290,2026-02-20T13:00:19.462380
scratch_01249.png,scratch,train,256,256,143,brushed,276.15368126436437,0.048950623437804056,2,3.240966796875,"[[154, 135], [116, 140]]","[1080, 1130]",1291,2026-02-20T13:00:19.486016
scratch_01250.png,scratch,train,256,256,121,grain,97.7562984122773,0.04148423389724043,4,4.88739013671875,"[[46, 145], [100, 147], [113, 133], [93, 197]]","[525, 928, 968, 965]",1292,2026-02-20T13:00:19.527810
scratch_01251.png,scratch,train,256,256,174,grain,51.870182346059416,0.03001218654068221,4,3.5552978515625,"[[110, 166], [57, 157], [109, 104], [103, 33]]","[626, 732, 376, 797]",1293,2026-02-20T13:00:19.582865
scratch_01252.png,scratch,train,256,256,165,brushed,142.48649337814874,0.0690249901590088,3,4.36248779296875,"[[95, 173], [147, 58], [155, 83]]","[854, 1031, 975]",1294,2026-02-20T13:00:19.604349
scratch_01253.png,scratch,train,256,256,148,brushed,114.88266056660419,0.09644549397080156,3,3.60260009765625,"[[137, 116], [146, 120], [151, 95]]","[826, 816, 866]",1295,2026-02-20T13:00:19.628805
scratch_01254.png,scratch,train,256,256,181,matte,46.83149065400647,0.049244419892608145,1,1.01318359375,"[[143, 113]]",[733],1296,2026-02-20T13:00:19.658884
scratch_01255.png,scratch,train,256,256,89,grain,257.7309193010047,0.05163923667655666,4,2.99835205078125,"[[148, 141], [135, 176], [128, 118], [96, 99]]","[708, 868, 255, 352]",1297,2026-02-20T13:00:19.708103
scratch_01256.png,scratch,train,256,256,157,grain,254.2764836254142,0.04475738650133161,2,3.497314453125,"[[86, 90], [170, 122]]","[1105, 1182]",1298,2026-02-20T13:00:19.731887
scratch_01257.png,scratch,train,256,256,172,matte,349.58439076602946,0.10125339163282177,4,3.7078857421875,"[[123, 72], [84, 148], [149, 166], [96, 177]]","[567, 502, 946, 709]",1299,2026-02-20T13:00:19.761091
scratch_01258.png,scratch,val,256,256,149,grain,171.6091448562353,0.033078422901960974,1,1.6845703125,"[[113, 187]]",[1184],1300,2026-02-20T13:00:19.813282
scratch_01259.png,scratch,train,256,256,148,brushed,341.08297224309257,0.06646213130236382,1,1.52130126953125,"[[158, 146]]",[996],1301,2026-02-20T13:00:19.832320
scratch_01260.png,scratch,val,256,256,100,grain,138.59294138651526,0.07173462069866009,3,4.0863037109375,"[[205, 141], [140, 134], [179, 155]]","[1143, 885, 774]",1302,2026-02-20T13:00:19.858087
scratch_01261.png,scratch,train,256,256,105,grain,247.79257409611773,0.04061559000536609,1,1.35955810546875,"[[104, 112]]",[946],1303,2026-02-20T13:00:19.872339
scratch_01262.png,scratch,train,256,256,146,brushed,285.2325418378334,0.08864669765856723,3,2.04010009765625,"[[107, 133], [104, 146], [135, 161]]","[491, 229, 774]",1304,2026-02-20T13:00:19.912656
scratch_01263.png,scratch,train,256,256,169,brushed,241.08164369074638,0.07706863525221326,2,2.1148681640625,"[[139, 156], [108, 108]]","[1151, 334]",1305,2026-02-20T13:00:19.957169
scratch_01264.png,scratch,val,256,256,159,brushed,123.56965776901387,0.08590904429844902,1,1.2237548828125,"[[142, 160]]",[838],1306,2026-02-20T13:00:19.974572
scratch_01265.png,scratch,train,256,256,166,matte,21.621208290523345,0.026693909964512517,3,1.89361572265625,"[[105, 169], [95, 189], [120, 172]]","[186, 836, 236]",1307,2026-02-20T13:00:19.997628
scratch_01266.png,scratch,val,256,256,106,matte,132.61735268908703,0.03536803346277938,2,1.70745849609375,"[[150, 101], [159, 85]]","[224, 932]",1308,2026-02-20T13:00:20.031672
scratch_01267.png,scratch,val,256,256,123,grain,292.85685269716123,0.045418209476984474,2,1.953125,"[[117, 161], [88, 119]]","[1117, 213]",1309,2026-02-20T13:00:20.053881
scratch_01268.png,scratch,train,256,256,114,matte,197.1743139670803,0.08074637477330443,4,4.06951904296875,"[[115, 151], [175, 84], [95, 85], [119, 198]]","[278, 760, 511, 1268]",1310,2026-02-20T13:00:20.082245
scratch_01269.png,scratch,train,256,256,159,brushed,146.2071485913467,0.08328711753015301,2,2.5970458984375,"[[62, 138], [119, 103]]","[736, 1039]",1311,2026-02-20T13:00:20.123515
scratch_01270.png,scratch,train,256,256,139,matte,93.89183093648577,0.0619802055086094,2,3.125,"[[110, 52], [147, 129]]","[1111, 970]",1312,2026-02-20T13:00:20.190833
scratch_01271.png,scratch,train,256,256,168,brushed,80.4826146553242,0.07039936672674965,4,5.27496337890625,"[[99, 189], [147, 107], [160, 91], [112, 114]]","[930, 1004, 904, 801]",1313,2026-02-20T13:00:20.218637
scratch_01272.png,scratch,val,256,256,95,grain,273.4502849213507,0.0465885967942096,3,2.972412109375,"[[84, 119], [56, 134], [136, 95]]","[491, 813, 865]",1314,2026-02-20T13:00:20.242062
scratch_01273.png,scratch,val,256,256,134,brushed,29.01183708533214,0.060360493972761387,4,5.06439208984375,"[[91, 169], [117, 94], [165, 105], [134, 113]]","[924, 1121, 647, 875]",1315,2026-02-20T13:00:20.271294
scratch_01274.png,scratch,train,256,256,184,grain,101.4577678952585,0.028966360706938282,4,4.70123291015625,"[[115, 105], [73, 119], [82, 146], [98, 157]]","[634, 792, 1098, 705]",1316,2026-02-20T13:00:20.316061
scratch_01275.png,scratch,train,256,256,182,grain,258.8597999136516,0.08957968593010364,1,1.568603515625,"[[142, 129]]",[1046],1317,2026-02-20T13:00:20.334816
scratch_01276.png,scratch,val,256,256,183,grain,303.3680972540191,0.05816430971304869,2,1.6693115234375,"[[166, 126], [120, 186]]","[243, 907]",1318,2026-02-20T13:00:20.355965
scratch_01277.png,scratch,train,256,256,100,grain,239.37996384316844,0.03223563852532087,3,2.4139404296875,"[[135, 186], [77, 125], [114, 159]]","[337, 494, 875]",1319,2026-02-20T13:00:20.381858
scratch_01278.png,scratch,train,256,256,148,grain,83.0016497580472,0.03314916948220233,4,5.804443359375,"[[88, 175], [115, 154], [143, 121], [108, 73]]","[853, 1027, 1004, 1124]",1320,2026-02-20T13:00:20.410559
scratch_01279.png,scratch,train,256,256,171,grain,164.31802858871725,0.06450572795641663,3,1.9989013671875,"[[117, 123], [73, 111], [137, 154]]","[1130, 223, 244]",1321,2026-02-20T13:00:20.445293
scratch_01280.png,scratch,train,256,256,183,brushed,274.96684796485255,0.10146766370438355,4,3.84521484375,"[[135, 61], [130, 173], [127, 64], [100, 168]]","[250, 587, 987, 825]",1322,2026-02-20T13:00:20.477645
scratch_01281.png,scratch,train,256,256,171,matte,81.12960149690808,0.11530119124955161,2,1.81732177734375,"[[94, 118], [165, 164]]","[404, 852]",1323,2026-02-20T13:00:20.513788
scratch_01282.png,scratch,train,256,256,188,matte,125.40265583919846,0.10394865751433546,4,2.3651123046875,"[[142, 84], [156, 143], [42, 94], [126, 123]]","[221, 687, 500, 293]",1324,2026-02-20T13:00:20.552612
scratch_01283.png,scratch,train,256,256,94,matte,256.183984046052,0.07563196812874601,1,1.13372802734375,"[[114, 115]]",[805],1325,2026-02-20T13:00:20.587364
scratch_01284.png,scratch,train,256,256,145,brushed,106.2325393832383,0.05444213608756149,3,3.179931640625,"[[101, 154], [112, 129], [149, 46]]","[505, 1235, 606]",1326,2026-02-20T13:00:20.613720
scratch_01285.png,scratch,val,256,256,186,grain,357.18240317944196,0.10674012714431544,4,3.42864990234375,"[[154, 98], [150, 116], [112, 167], [99, 52]]","[418, 1085, 428, 659]",1327,2026-02-20T13:00:20.655161
scratch_01286.png,scratch,train,256,256,134,matte,88.03956258056695,0.09872809531884974,4,3.692626953125,"[[120, 118], [89, 131], [203, 94], [140, 98]]","[249, 935, 264, 1086]",1328,2026-02-20T13:00:20.683118
scratch_01287.png,scratch,train,256,256,183,matte,92.68843667912984,0.02833118982905527,4,3.81317138671875,"[[151, 102], [115, 93], [147, 120], [142, 133]]","[586, 502, 769, 889]",1329,2026-02-20T13:00:20.718742
scratch_01288.png,scratch,train,256,256,113,brushed,82.53254425022317,0.06477708143850558,4,2.97088623046875,"[[128, 140], [91, 137], [99, 108], [73, 101]]","[761, 217, 261, 866]",1330,2026-02-20T13:00:20.767190
scratch_01289.png,scratch,train,256,256,171,matte,248.32110655222428,0.07213621542018434,2,1.23138427734375,"[[105, 134], [136, 112]]","[243, 644]",1331,2026-02-20T13:00:20.789158
scratch_01290.png,scratch,train,256,256,135,brushed,352.48241261842,0.04577016006188943,1,1.8218994140625,"[[126, 121]]",[1237],1332,2026-02-20T13:00:20.805753
scratch_01291.png,scratch,train,256,256,179,grain,51.28603286759482,0.06548994792527316,2,2.606201171875,"[[166, 81], [154, 164]]","[823, 943]",1333,2026-02-20T13:00:20.826602
scratch_01292.png,scratch,train,256,256,187,brushed,331.19323903168487,0.08071068946874332,4,4.89959716796875,"[[160, 129], [163, 190], [113, 103], [174, 129]]","[1049, 668, 328, 1368]",1334,2026-02-20T13:00:20.893811
scratch_01293.png,scratch,val,256,256,154,matte,275.1485716435908,0.046043215016324426,4,4.083251953125,"[[152, 92], [152, 138], [74, 159], [108, 76]]","[814, 1179, 469, 457]",1335,2026-02-20T13:00:20.922367
scratch_01294.png,scratch,val,256,256,118,brushed,46.61257278874173,0.08924493900379497,4,3.34625244140625,"[[147, 160], [97, 156], [143, 148], [94, 120]]","[335, 957, 446, 861]",1336,2026-02-20T13:00:20.950048
scratch_01295.png,scratch,train,256,256,97,grain,247.0217540953378,0.09292405071450126,3,2.5115966796875,"[[103, 98], [147, 137], [92, 138]]","[546, 468, 822]",1337,2026-02-20T13:00:20.975087
scratch_01296.png,scratch,train,256,256,107,matte,170.47612581502727,0.1013945071619209,3,3.72467041015625,"[[107, 131], [85, 127], [113, 67]]","[1137, 715, 804]",1338,2026-02-20T13:00:20.999212
scratch_01297.png,scratch,train,256,256,89,brushed,177.10521890444628,0.08728361489875347,4,3.0670166015625,"[[94, 79], [151, 112], [142, 110], [111, 175]]","[884, 642, 277, 428]",1339,2026-02-20T13:00:21.026134
scratch_01298.png,scratch,train,256,256,172,grain,214.44830136311535,0.045781516121857976,4,3.3599853515625,"[[84, 109], [211, 132], [105, 98], [155, 96]]","[222, 979, 842, 257]",1340,2026-02-20T13:00:21.054298
scratch_01299.png,scratch,train,256,256,173,grain,244.62085211762223,0.0739432324604752,2,1.49688720703125,"[[157, 97], [141, 87]]","[207, 794]",1341,2026-02-20T13:00:21.076161
scratch_01300.png,scratch,train,256,256,177,brushed,8.289734796273894,0.049035129125932705,3,3.10821533203125,"[[66, 160], [152, 104], [128, 72]]","[753, 300, 1071]",1342,2026-02-20T13:00:21.104585
scratch_01301.png,scratch,train,256,256,174,grain,108.05943516850706,0.12602586610091168,2,2.276611328125,"[[126, 207], [147, 204]]","[952, 685]",1343,2026-02-20T13:00:21.127074
scratch_01302.png,scratch,val,256,256,145,matte,27.049504483545963,0.05194432144308743,4,5.0567626953125,"[[35, 122], [127, 150], [176, 99], [139, 193]]","[1030, 1040, 855, 510]",1344,2026-02-20T13:00:21.154000
scratch_01303.png,scratch,train,256,256,188,grain,72.85665807611316,0.1253894579257924,4,4.62493896484375,"[[100, 149], [87, 130], [82, 145], [156, 141]]","[486, 1039, 956, 765]",1345,2026-02-20T13:00:21.210924
scratch_01304.png,scratch,train,256,256,113,brushed,130.4639698139441,0.051665471190940684,4,3.1982421875,"[[111, 140], [152, 165], [151, 99], [151, 84]]","[931, 678, 536, 327]",1346,2026-02-20T13:00:21.239859
scratch_01305.png,scratch,train,256,256,169,brushed,275.1340863155528,0.15531747915624183,1,0.79498291015625,"[[116, 88]]",[541],1347,2026-02-20T13:00:21.261391
scratch_01306.png,scratch,train,256,256,118,grain,309.0131375047716,0.03914284407459566,1,0.982666015625,"[[130, 164]]",[679],1348,2026-02-20T13:00:21.279381
scratch_01307.png,scratch,train,256,256,146,matte,217.7206279650465,0.049733020427298456,1,1.33514404296875,"[[105, 85]]",[906],1349,2026-02-20T13:00:21.295922
scratch_01308.png,scratch,val,256,256,168,grain,199.49405853574697,0.0626545742293742,3,3.7872314453125,"[[113, 181], [167, 105], [127, 135]]","[784, 659, 1189]",1350,2026-02-20T13:00:21.317186
scratch_01309.png,scratch,train,256,256,174,grain,164.6023536744899,0.028182053302921232,3,3.22265625,"[[151, 168], [97, 145], [173, 118]]","[882, 316, 991]",1351,2026-02-20T13:00:21.341868
scratch_01310.png,scratch,train,256,256,152,matte,179.83060555670926,0.08122732337096569,4,3.69873046875,"[[170, 156], [168, 161], [133, 117], [159, 106]]","[918, 343, 1142, 245]",1352,2026-02-20T13:00:21.379737
scratch_01311.png,scratch,train,256,256,162,grain,52.88885958029083,0.09650367101946528,3,2.20947265625,"[[68, 121], [96, 121], [124, 135]]","[313, 207, 1057]",1353,2026-02-20T13:00:21.406377
scratch_01312.png,scratch,val,256,256,135,grain,83.93812106152406,0.10416570773433105,3,2.15606689453125,"[[86, 131], [150, 108], [97, 95]]","[431, 922, 207]",1354,2026-02-20T13:00:21.446058
scratch_01313.png,scratch,train,256,256,99,brushed,196.40457770376642,0.08577547572571412,3,2.7557373046875,"[[152, 138], [109, 114], [134, 50]]","[941, 309, 687]",1355,2026-02-20T13:00:21.473432
scratch_01314.png,scratch,train,256,256,120,grain,219.5042007559126,0.0937214164294094,1,1.70135498046875,"[[141, 56]]",[1118],1356,2026-02-20T13:00:21.492832
scratch_01315.png,scratch,train,256,256,137,grain,172.12212610004028,0.11722584792258679,3,2.96630859375,"[[200, 106], [100, 127], [176, 120]]","[842, 960, 219]",1357,2026-02-20T13:00:21.516978
scratch_01316.png,scratch,train,256,256,184,grain,193.5208907146601,0.10506720555351798,1,1.1016845703125,"[[115, 208]]",[786],1358,2026-02-20T13:00:21.546657
scratch_01317.png,scratch,train,256,256,137,brushed,78.4627872648115,0.05994694608837309,3,3.81927490234375,"[[133, 178], [116, 139], [119, 91]]","[1027, 680, 923]",1359,2026-02-20T13:00:21.572639
scratch_01318.png,scratch,train,256,256,134,matte,41.432559075671726,0.03258690836367555,3,3.10821533203125,"[[152, 106], [161, 142], [114, 150]]","[971, 390, 836]",1360,2026-02-20T13:00:21.598656
scratch_01319.png,scratch,train,256,256,175,brushed,72.21658256509664,0.04559381473297641,2,1.5472412109375,"[[165, 156], [112, 106]]","[804, 365]",1361,2026-02-20T13:00:21.632806
scratch_01320.png,scratch,train,256,256,95,matte,92.41895297589865,0.05104209442045784,4,3.729248046875,"[[122, 154], [167, 136], [145, 110], [114, 127]]","[692, 598, 944, 547]",1362,2026-02-20T13:00:21.664100
scratch_01321.png,scratch,train,256,256,136,matte,357.4721154008472,0.056793956759724734,2,1.9744873046875,"[[163, 93], [147, 96]]","[535, 885]",1363,2026-02-20T13:00:21.695134
scratch_01322.png,scratch,train,256,256,177,brushed,218.2940317366027,0.12948365528469347,3,1.3336181640625,"[[111, 125], [161, 115], [164, 131]]","[295, 422, 321]",1364,2026-02-20T13:00:21.731045
scratch_01323.png,scratch,train,256,256,128,grain,123.19610213976522,0.027092888163130237,2,1.98516845703125,"[[87, 119], [152, 110]]","[696, 729]",1365,2026-02-20T13:00:21.752354
scratch_01324.png,scratch,train,256,256,183,matte,49.26207870019239,0.08220041371016709,4,2.9327392578125,"[[139, 136], [85, 135], [118, 149], [120, 190]]","[404, 501, 212, 1046]",1366,2026-02-20T13:00:21.801999
scratch_01325.png,scratch,train,256,256,122,matte,283.5260211612336,0.10440631931796494,3,1.79443359375,"[[178, 130], [175, 96], [150, 194]]","[406, 351, 747]",1367,2026-02-20T13:00:21.857639
scratch_01326.png,scratch,train,256,256,187,matte,280.67655764444595,0.04132556314411013,2,2.0355224609375,"[[169, 162], [140, 104]]","[198, 1147]",1368,2026-02-20T13:00:21.877425
scratch_01327.png,scratch,train,256,256,113,brushed,251.8550575140826,0.10188118280376537,3,2.392578125,"[[168, 137], [203, 144], [125, 159]]","[279, 536, 901]",1369,2026-02-20T13:00:21.914128
scratch_01328.png,scratch,train,256,256,153,brushed,329.36573698782996,0.046083577973831086,4,4.05731201171875,"[[135, 179], [138, 192], [108, 103], [83, 141]]","[1146, 936, 303, 500]",1370,2026-02-20T13:00:21.940445
scratch_01329.png,scratch,train,256,256,165,brushed,292.7592435927554,0.13671157251668237,4,2.362060546875,"[[182, 156], [99, 132], [143, 142], [121, 53]]","[676, 252, 505, 396]",1371,2026-02-20T13:00:21.962937
scratch_01330.png,scratch,val,256,256,158,grain,105.25637746657566,0.06865957126588432,2,3.2989501953125,"[[90, 145], [138, 128]]","[1139, 1082]",1372,2026-02-20T13:00:21.984293
scratch_01331.png,scratch,val,256,256,157,matte,186.42089055641858,0.06503512090573806,4,2.5543212890625,"[[160, 195], [168, 141], [193, 122], [153, 174]]","[641, 640, 409, 187]",1373,2026-02-20T13:00:22.009946
scratch_01332.png,scratch,val,256,256,168,grain,194.03518566190462,0.03733858989685078,3,2.313232421875,"[[100, 92], [85, 134], [179, 116]]","[392, 244, 991]",1374,2026-02-20T13:00:22.074145
scratch_01333.png,scratch,train,256,256,169,matte,112.14306405415624,0.07630314867694167,2,1.77001953125,"[[126, 104], [166, 117]]","[268, 900]",1375,2026-02-20T13:00:22.093992
scratch_01334.png,scratch,train,256,256,93,grain,71.31851017379245,0.03352282366887434,4,3.79791259765625,"[[205, 115], [75, 125], [180, 149], [166, 141]]","[936, 620, 750, 479]",1376,2026-02-20T13:00:22.133429
scratch_01335.png,scratch,train,256,256,142,brushed,162.00695171866948,0.14494771931237116,4,4.3304443359375,"[[119, 124], [182, 127], [161, 107], [105, 56]]","[1242, 502, 586, 774]",1377,2026-02-20T13:00:22.161385
scratch_01336.png,scratch,val,256,256,182,grain,215.07372280379374,0.05996962802897697,3,2.3345947265625,"[[108, 122], [30, 130], [91, 66]]","[355, 527, 807]",1378,2026-02-20T13:00:22.186436
scratch_01337.png,scratch,val,256,256,134,brushed,40.18215650479685,0.1046917213525017,4,3.90777587890625,"[[129, 196], [175, 155], [136, 182], [116, 99]]","[1039, 431, 670, 776]",1379,2026-02-20T13:00:22.211888
scratch_01338.png,scratch,train,256,256,183,brushed,53.04316800150748,0.1377985244698953,2,1.055908203125,"[[174, 145], [125, 77]]","[409, 504]",1380,2026-02-20T13:00:22.233873
scratch_01339.png,scratch,train,256,256,139,brushed,36.90603479609326,0.07650719081182746,4,4.522705078125,"[[120, 122], [155, 134], [108, 94], [186, 145]]","[238, 1186, 714, 924]",1381,2026-02-20T13:00:22.264718
scratch_01340.png,scratch,train,256,256,162,grain,338.34129327059736,0.0644979272246926,3,3.8360595703125,"[[144, 96], [31, 116], [148, 199]]","[1103, 589, 906]",1382,2026-02-20T13:00:22.318875
scratch_01341.png,scratch,train,256,256,98,grain,107.00166133355151,0.03584102086749072,3,2.73895263671875,"[[85, 160], [170, 160], [110, 113]]","[863, 599, 459]",1383,2026-02-20T13:00:22.344285
scratch_01342.png,scratch,train,256,256,140,brushed,23.809103047085006,0.05252722781651152,3,4.79583740234375,"[[121, 102], [96, 97], [122, 126]]","[1319, 818, 1092]",1384,2026-02-20T13:00:22.372514
scratch_01343.png,scratch,train,256,256,103,matte,163.02320628783463,0.10058593757740736,4,5.48858642578125,"[[24, 132], [146, 150], [54, 121], [123, 151]]","[1198, 1111, 1126, 248]",1385,2026-02-20T13:00:22.402362
scratch_01344.png,scratch,train,256,256,94,grain,134.96840602622908,0.04519330556748398,4,4.8065185546875,"[[39, 142], [102, 114], [128, 149], [117, 102]]","[1036, 266, 1144, 1047]",1386,2026-02-20T13:00:22.429919
scratch_01345.png,scratch,train,256,256,183,matte,240.7230319305034,0.025933635063021973,1,1.40533447265625,"[[136, 110]]",[917],1387,2026-02-20T13:00:22.476604
scratch_01346.png,scratch,val,256,256,181,brushed,336.1296742175462,0.08339809938856098,2,2.46124267578125,"[[151, 88], [107, 107]]","[703, 993]",1388,2026-02-20T13:00:22.499918
scratch_01347.png,scratch,train,256,256,172,matte,359.60703122343875,0.04286723202224324,2,1.2359619140625,"[[125, 150], [121, 88]]","[630, 322]",1389,2026-02-20T13:00:22.523715
scratch_01348.png,scratch,val,256,256,89,brushed,258.16877429746927,0.09552755533176377,3,3.49578857421875,"[[148, 120], [102, 194], [53, 110]]","[1022, 216, 1091]",1390,2026-02-20T13:00:22.549074
scratch_01349.png,scratch,train,256,256,179,matte,341.44419424101386,0.062053559894936994,4,3.7139892578125,"[[111, 145], [93, 168], [99, 164], [85, 161]]","[670, 197, 925, 817]",1391,2026-02-20T13:00:22.612565
scratch_01350.png,scratch,train,256,256,125,grain,103.3741457978845,0.06262088318209376,3,2.83660888671875,"[[151, 80], [50, 131], [48, 112]]","[449, 754, 869]",1392,2026-02-20T13:00:22.638564
scratch_01351.png,scratch,train,256,256,116,brushed,54.6950318649064,0.08755231679524092,2,2.27508544921875,"[[95, 105], [138, 99]]","[970, 609]",1393,2026-02-20T13:00:22.659068
scratch_01352.png,scratch,train,256,256,139,grain,169.11948578061507,0.1163352880540021,1,1.42822265625,"[[128, 149]]",[940],1394,2026-02-20T13:00:22.676146
scratch_01353.png,scratch,train,256,256,121,brushed,12.494385353764855,0.11048687976976469,2,1.82647705078125,"[[101, 49], [161, 193]]","[759, 560]",1395,2026-02-20T13:00:22.697790
scratch_01354.png,scratch,train,256,256,171,matte,86.27861630908541,0.1291752500917711,3,2.95867919921875,"[[87, 204], [111, 130], [167, 156]]","[186, 907, 866]",1396,2026-02-20T13:00:22.731654
scratch_01355.png,scratch,train,256,256,143,grain,12.209555043971072,0.0333778722213276,3,2.9052734375,"[[93, 95], [105, 134], [124, 92]]","[991, 485, 629]",1397,2026-02-20T13:00:22.756405
scratch_01356.png,scratch,train,256,256,160,grain,176.59835505631895,0.09984987203748749,1,0.5035400390625,"[[127, 74]]",[328],1398,2026-02-20T13:00:22.775298
scratch_01357.png,scratch,train,256,256,98,grain,256.36805812429577,0.11976305903170759,3,1.6754150390625,"[[101, 206], [114, 194], [109, 59]]","[484, 259, 500]",1399,2026-02-20T13:00:22.800088
scratch_01358.png,scratch,train,256,256,144,grain,66.07959491879879,0.1022620831427137,2,2.4932861328125,"[[141, 177], [124, 101]]","[481, 1343]",1400,2026-02-20T13:00:22.827815
scratch_01359.png,scratch,train,256,256,160,matte,103.15831242066297,0.04623922728493134,3,2.82440185546875,"[[149, 81], [49, 139], [97, 112]]","[1107, 600, 355]",1401,2026-02-20T13:00:22.850511
scratch_01360.png,scratch,train,256,256,177,matte,64.25319714866727,0.03242145027723885,4,4.60662841796875,"[[123, 167], [200, 135], [75, 98], [111, 100]]","[862, 1028, 1030, 235]",1402,2026-02-20T13:00:22.877783
scratch_01361.png,scratch,train,256,256,186,brushed,187.48568401580084,0.11165933257562789,3,3.5675048828125,"[[88, 122], [93, 122], [156, 78]]","[923, 762, 812]",1403,2026-02-20T13:00:22.901240
scratch_01362.png,scratch,train,256,256,108,grain,209.15593410806053,0.10673676615565586,3,3.0670166015625,"[[111, 125], [96, 97], [170, 144]]","[1147, 675, 511]",1404,2026-02-20T13:00:22.926489
scratch_01363.png,scratch,val,256,256,188,brushed,81.17273209859587,0.05956004627492455,4,5.2490234375,"[[126, 114], [156, 109], [116, 114], [152, 57]]","[758, 1132, 605, 1100]",1405,2026-02-20T13:00:22.954281
scratch_01364.png,scratch,train,256,256,138,brushed,145.13490915334177,0.05932558803074582,4,6.1798095703125,"[[141, 122], [134, 132], [96, 125], [103, 171]]","[1287, 1106, 1035, 876]",1406,2026-02-20T13:00:22.989589
scratch_01365.png,scratch,train,256,256,166,matte,122.38492307938613,0.07226969970333365,1,1.3153076171875,"[[162, 121]]",[903],1407,2026-02-20T13:00:23.007185
scratch_01366.png,scratch,train,256,256,107,grain,341.30367452824953,0.09059389327976855,2,2.15606689453125,"[[76, 165], [133, 38]]","[933, 566]",1408,2026-02-20T13:00:23.055576
scratch_01367.png,scratch,train,256,256,177,matte,3.784006990745592,0.06274013529365344,2,0.95062255859375,"[[199, 152], [158, 30]]","[205, 490]",1409,2026-02-20T13:00:23.076973
scratch_01368.png,scratch,train,256,256,176,grain,220.77409019072755,0.05770359122705153,2,0.78277587890625,"[[108, 60], [107, 104]]","[353, 275]",1410,2026-02-20T13:00:23.114237
scratch_01369.png,scratch,train,256,256,91,matte,83.46536426763657,0.03206536667760777,4,5.181884765625,"[[145, 92], [144, 218], [209, 153], [97, 157]]","[1118, 652, 982, 842]",1411,2026-02-20T13:00:23.149020
scratch_01370.png,scratch,train,256,256,150,matte,55.95035878246805,0.054679024954042046,4,5.04302978515625,"[[128, 87], [129, 155], [117, 118], [104, 151]]","[764, 853, 929, 952]",1412,2026-02-20T13:00:23.193199
scratch_01371.png,scratch,train,256,256,144,matte,261.0118454258243,0.07054684047444089,3,2.777099609375,"[[195, 149], [120, 139], [87, 91]]","[525, 847, 634]",1413,2026-02-20T13:00:23.228090
scratch_01372.png,scratch,train,256,256,173,brushed,168.39918281832325,0.07289810380288501,2,1.45111083984375,"[[131, 79], [91, 152]]","[807, 207]",1414,2026-02-20T13:00:23.248002
